AÑO,CÓDIGO_MUNICIPIO,MUNICIPIO,CÓDIGO_DEPARTAMENTO,DEPARTAMENTO,CÓDIGO_ETC,ETC,POBLACIÓN_5_16,TASA_MATRICULACIÓN_5_16,COBERTURA_NETA,COBERTURA_NETA_TRANSICIÓN,COBERTURA_NETA_PRIMARIA,COBERTURA_NETA_SECUNDARIA,COBERTURA_NETA_MEDIA,COBERTURA_BRUTA,COBERTURA_BRUTA_TRANSICIÓN,COBERTURA_BRUTA_PRIMARIA,COBERTURA_BRUTA_SECUNDARIA,COBERTURA_BRUTA_MEDIA,TAMAÑO_PROMEDIO_DE_GRUPO,SEDES_CONECTADAS_A_INTERNET,DESERCIÓN,DESERCIÓN_TRANSICIÓN,DESERCIÓN_PRIMARIA,DESERCIÓN_SECUNDARIA,DESERCIÓN_MEDIA,APROBACIÓN,APROBACIÓN_TRANSICIÓN,APROBACIÓN_PRIMARIA,APROBACIÓN_SECUNDARIA,APROBACIÓN_MEDIA,REPROBACIÓN,REPROBACIÓN_TRANSICIÓN,REPROBACIÓN_PRIMARIA,REPROBACIÓN_SECUNDARIA,REPROBACIÓN_MEDIA,REPITENCIA,REPITENCIA_TRANSICIÓN,REPITENCIA_PRIMARIA,REPITENCIA_SECUNDARIA,REPITENCIA_MEDIA,Causas
2018,47570,Puebloviejo,47,Magdalena,3794,Magdalena (ETC),7485,65.05,81.07,53.51,78.4,53.37,29.62,98.49,113.41,112.5,92.68,64.39,,,2.57,3.02,1.91,3.26,3.29,93.58,94.64,93.85,92.43,94.74,3.84,2.34,4.25,4.3,1.97,4.65,0.82,5.23,5.93,1.81,Enfermedad
2018,47555,Plato,47,Magdalena,3794,Magdalena (ETC),15483,91.0,93.1,55.98,89.19,58.31,27.99,113.45,121.43,132.72,104.59,77.19,,,3.17,2.77,3.42,3.29,1.74,95.39,95.81,95.64,94.44,96.67,1.43,1.42,0.94,2.27,1.58,1.39,2.97,1.53,0.92,0.32,Enfermedad
2018,47551,Pivijay,47,Magdalena,3794,Magdalena (ETC),8573,112.74,97.76,57.04,93.18,69.33,35.92,115.5,104.01,131.83,113.51,82.26,,,4.78,2.98,5.92,3.51,4.93,91.68,97.02,91.97,89.41,93.59,3.54,0.0,2.11,7.08,1.49,2.45,3.12,2.83,2.04,1.37,Enfermedad
2018,47545,Pijiño del Carmen,47,Magdalena,3794,Magdalena (ETC),3318,74.91,114.2,66.89,106.51,80.0,40.2,143.7,142.66,154.88,144.15,110.71,,,4.46,3.11,4.04,5.17,6.02,92.8,96.41,92.94,91.54,92.26,2.74,0.48,3.03,3.29,1.72,0.44,0.0,0.62,0.39,0.0,Enfermedad
2018,47541,Pedraza,47,Magdalena,3794,Magdalena (ETC),2185,107.44,93.82,81.05,88.66,71.91,36.36,102.88,111.05,113.16,104.17,67.45,,,0.54,0.47,0.47,0.54,0.93,97.48,99.53,97.16,96.88,99.07,1.98,0.0,2.36,2.57,0.0,4.32,8.06,6.05,1.49,1.87,Enfermedad
2018,47460,Nueva Granada,47,Magdalena,3794,Magdalena (ETC),5285,102.19,99.79,52.91,90.24,57.61,29.21,121.21,119.51,144.41,111.31,79.88,,,3.86,1.67,3.49,5.58,2.0,93.3,98.33,94.66,89.4,94.4,2.84,0.0,1.85,5.02,3.6,0.67,0.42,0.79,0.73,0.0,Enfermedad
2018,47318,Guamal,47,Magdalena,3794,Magdalena (ETC),6534,96.78,102.6,62.34,95.36,82.16,42.54,118.3,127.42,126.28,118.9,90.54,,,2.85,2.01,1.89,4.69,1.98,92.82,95.84,94.81,89.16,93.24,4.33,2.15,3.3,6.16,4.78,3.2,4.88,3.83,2.78,0.58,Enfermedad
2018,47288,Fundación,47,Magdalena,3794,Magdalena (ETC),17215,114.42,102.18,55.27,93.96,74.17,38.65,121.52,120.43,135.55,120.78,87.85,,,3.87,5.79,3.91,3.92,1.91,92.77,92.7,93.55,90.74,96.0,3.36,1.5,2.54,5.34,2.09,1.85,1.64,1.19,3.21,0.54,Enfermedad
2018,47268,El Retén,47,Magdalena,3794,Magdalena (ETC),5364,99.53,111.17,68.81,106.84,72.88,37.1,143.03,148.62,175.82,127.73,88.57,,,1.05,2.11,0.72,1.11,1.41,92.95,97.89,93.97,89.42,94.49,6.0,0.0,5.31,9.47,4.1,2.41,6.67,2.07,2.26,0.71,Enfermedad
2018,47258,El Piñon,47,Magdalena,3794,Magdalena (ETC),5025,94.8,75.16,50.34,72.35,61.38,36.32,87.1,83.68,91.28,94.01,63.3,,,3.8,4.67,1.83,6.48,2.86,92.22,94.23,92.22,90.63,95.6,3.97,1.1,5.96,2.89,1.54,2.02,4.95,1.5,2.18,1.32,Enfermedad
2018,47245,El Banco,47,Magdalena,3794,Magdalena (ETC),16557,111.96,99.76,61.88,94.37,72.51,39.89,126.11,129.98,130.81,132.28,98.55,,,2.44,4.73,1.9,2.52,2.42,93.99,94.02,94.58,93.08,94.33,3.56,1.25,3.51,4.4,3.25,1.16,0.91,1.49,1.04,0.3,Enfermedad
2018,47205,Concordia,47,Magdalena,3794,Magdalena (ETC),2280,128.36,109.39,96.11,91.57,86.36,52.94,135.61,168.89,122.97,146.33,129.41,,,1.13,0.99,1.2,0.99,1.43,94.06,97.7,96.22,90.28,95.14,4.81,1.32,2.58,8.73,3.43,1.53,0.99,2.49,1.19,0.0,Enfermedad
2018,47189,Ciénaga,47,Magdalena,3795,Ciénaga,28793,104.64,92.29,63.54,87.89,68.66,38.06,107.6,128.24,120.87,102.39,74.93,,,4.02,3.67,3.18,5.14,4.02,95.87,96.33,96.78,94.79,95.37,0.11,0.0,0.04,0.07,0.61,1.58,1.04,0.95,2.58,1.29,Enfermedad
2018,47170,Chibolo,47,Magdalena,3794,Magdalena (ETC),5559,108.9,89.19,49.68,86.72,64.56,27.74,107.47,118.63,120.89,105.19,70.09,,,3.91,1.98,2.36,6.2,6.22,93.94,98.02,95.04,91.51,92.4,2.15,0.0,2.6,2.29,1.38,1.14,0.0,0.66,2.47,0.0,Enfermedad
2018,47161,Cerro San Antonio,47,Magdalena,3794,Magdalena (ETC),2287,103.9,85.0,65.84,89.57,55.05,27.97,100.31,120.79,130.47,79.0,49.15,,,5.73,7.79,5.09,7.33,1.72,89.74,92.21,89.91,86.2,97.13,4.52,0.0,5.0,6.47,1.15,2.05,0.0,2.63,2.39,0.0,Enfermedad
2018,47058,Ariguaní,47,Magdalena,3794,Magdalena (ETC),7620,96.56,100.7,55.78,90.91,71.39,36.31,120.67,125.31,140.33,114.3,78.99,,,1.12,0.8,1.32,1.13,0.4,96.95,99.2,96.1,96.99,98.93,1.93,0.0,2.58,1.88,0.67,0.35,0.67,0.36,0.34,0.0,Enfermedad
2018,47053,Aracataca,47,Magdalena,3794,Magdalena (ETC),10430,79.01,83.22,49.65,74.38,58.71,33.8,101.82,97.92,114.17,100.8,74.18,,,4.63,8.8,3.19,4.7,7.45,90.76,91.2,91.22,90.6,88.83,4.61,0.0,5.59,4.7,3.72,3.2,2.53,3.02,3.76,2.74,Enfermedad
2018,47030,Algarrobo,47,Magdalena,3794,Magdalena (ETC),4284,106.54,93.88,72.88,87.71,66.95,42.32,120.54,123.84,125.12,117.3,112.95,,,1.4,0.83,1.37,1.59,1.41,92.91,99.17,93.43,90.61,92.71,5.68,0.0,5.2,7.8,5.88,3.49,6.06,3.17,4.09,0.71,Enfermedad
2018,47001,Santa Marta,47,Magdalena,4911,Santa Marta,106894,91.84,102.17,68.11,95.9,86.77,50.86,116.23,107.33,118.18,126.07,96.25,,,3.77,4.64,3.51,4.18,2.87,92.82,94.66,93.79,91.1,93.78,3.41,0.7,2.7,4.72,3.35,1.13,1.12,0.85,1.71,0.33,Enfermedad
2018,44874,Villanueva,44,La Guajira,3792,La Guajira (ETC),6851,94.37,83.67,52.91,79.22,67.0,34.57,93.13,78.87,101.39,100.18,63.95,,,2.95,2.01,2.68,3.95,1.15,95.18,97.99,96.49,93.71,92.91,1.87,0.0,0.83,2.35,5.94,4.82,2.01,6.11,5.01,0.38,Enfermedad
2018,44855,Urumita,44,La Guajira,3792,La Guajira (ETC),2513,46.3,76.8,52.11,69.44,64.15,43.9,85.79,75.12,89.81,91.22,70.0,,,2.48,6.43,2.15,2.43,1.57,96.89,93.57,97.85,97.57,93.73,0.62,0.0,0.0,0.0,4.71,3.36,0.0,3.23,4.57,2.35,Enfermedad
2018,44847,Uribia,44,La Guajira,4460,Uribia,45639,69.51,81.24,61.54,90.48,27.2,5.76,94.5,115.6,148.48,56.25,24.38,,,2.88,3.39,2.37,4.57,1.71,87.9,95.74,87.02,85.63,92.8,9.23,0.88,10.62,9.8,5.48,9.04,6.13,11.24,4.42,1.85,Enfermedad
2018,44650,San Juan del Cesar,44,La Guajira,3792,La Guajira (ETC),10792,113.56,93.4,73.13,86.21,76.1,36.82,105.27,119.16,114.92,105.63,73.58,,,2.34,4.28,2.3,2.32,0.94,96.65,95.72,97.7,95.92,95.57,1.01,0.0,0.0,1.77,3.48,5.71,3.83,4.41,8.25,4.52,Enfermedad
2018,44560,Manaure,44,La Guajira,3792,La Guajira (ETC),26253,79.34,97.51,60.78,99.7,37.13,6.73,116.31,141.71,169.89,79.24,21.64,,,3.27,4.58,2.64,4.53,2.2,95.73,95.02,96.2,94.54,97.28,1.0,0.4,1.15,0.93,0.52,5.11,3.72,5.36,5.68,0.78,Enfermedad
2018,44430,Maicao,44,La Guajira,3793,Maicao,46533,96.83,92.78,69.24,88.53,65.4,31.77,108.39,123.82,122.26,104.33,68.69,,,1.83,1.41,1.66,2.36,1.58,97.65,98.59,98.11,96.95,95.9,0.52,0.0,0.23,0.69,2.53,1.65,0.4,2.15,1.66,0.24,Enfermedad
2018,44420,La Jagua del Pilar,44,La Guajira,3792,La Guajira (ETC),929,92.61,68.78,33.78,73.51,44.59,26.28,77.4,90.54,104.94,59.24,39.74,,,1.15,1.49,0.26,2.69,1.61,98.85,98.51,99.74,97.31,98.39,0.0,0.0,0.0,0.0,0.0,5.19,0.0,2.9,13.44,0.0,Enfermedad
2018,44378,Hatonuevo,44,La Guajira,3792,La Guajira (ETC),5377,59.63,78.54,61.54,81.63,62.42,27.7,87.28,98.29,102.67,81.61,52.93,,,2.16,2.95,1.74,2.86,1.06,96.18,97.05,97.0,95.23,94.46,1.66,0.0,1.25,1.91,4.49,1.74,0.27,1.64,2.78,0.26,Enfermedad
2018,44279,Fonseca,44,La Guajira,3792,La Guajira (ETC),10673,120.56,93.66,69.3,89.45,76.22,34.86,107.07,119.9,113.43,112.32,69.78,,,3.59,14.29,1.52,3.26,2.04,95.38,85.71,97.97,95.08,94.91,1.03,0.0,0.51,1.66,3.05,6.0,4.15,6.68,6.75,1.78,Enfermedad
2018,44110,El Molino,44,La Guajira,3792,La Guajira (ETC),1552,72.87,86.92,69.77,85.47,64.77,22.09,97.62,112.4,108.26,104.11,50.39,,,4.36,8.25,2.83,5.41,3.06,95.64,91.75,97.17,94.59,96.94,0.0,0.0,0.0,0.0,0.0,7.0,5.15,1.62,14.35,0.0,Enfermedad
2018,44098,Distracción,44,La Guajira,3792,La Guajira (ETC),3152,55.62,75.1,64.26,76.19,52.95,23.87,82.61,100.72,96.51,77.17,46.97,,,3.66,6.81,3.61,3.12,1.5,96.34,93.19,96.39,96.88,98.5,0.0,0.0,0.0,0.0,0.0,3.93,6.45,2.08,5.56,6.5,Enfermedad
2018,44090,Dibulla,44,La Guajira,3792,La Guajira (ETC),10729,71.66,64.94,40.69,61.17,45.44,15.03,71.71,91.28,85.25,68.64,31.55,,,3.09,1.69,3.14,3.99,0.91,96.9,98.31,96.86,96.01,98.91,0.01,0.0,0.0,0.0,0.18,2.22,2.66,1.49,3.53,0.91,Enfermedad
2018,44078,Barrancas,44,La Guajira,3792,La Guajira (ETC),9177,67.92,74.14,52.64,70.95,58.8,24.72,82.53,85.01,92.6,86.41,48.34,,,1.75,1.25,1.36,2.71,0.66,97.29,98.29,97.89,96.1,97.52,0.97,0.47,0.75,1.19,1.82,1.92,1.56,1.81,2.33,1.32,Enfermedad
2018,44035,Albania,44,La Guajira,3792,La Guajira (ETC),8075,97.98,87.85,60.57,83.48,58.05,24.85,101.76,146.1,116.26,94.34,56.01,,,3.29,3.6,4.15,2.55,0.84,96.66,96.4,95.85,97.45,98.65,0.05,0.0,0.0,0.0,0.51,2.78,2.52,3.52,2.5,0.17,Enfermedad
2018,44001,Riohacha,44,La Guajira,4449,Riohacha,49746,66.57,105.48,80.64,102.2,77.26,33.8,117.39,105.48,135.19,119.0,70.54,,,3.16,3.22,3.13,3.45,2.03,87.58,95.27,86.75,85.7,92.72,9.26,1.51,10.11,10.85,5.25,4.54,3.17,5.61,3.93,1.28,Enfermedad
2018,41885,Yaguará,41,Huila,3790,Huila (ETC),1501,72.24,86.68,54.69,73.48,86.35,51.81,97.27,96.88,85.46,117.27,87.15,,,2.95,2.61,1.75,4.84,1.12,90.56,97.39,95.33,82.01,97.19,6.5,0.0,2.92,13.15,1.69,5.44,0.0,3.7,9.28,2.81,Enfermedad
2018,41872,Villavieja,41,Huila,3790,Huila (ETC),1351,66.5,88.01,56.8,86.84,73.83,37.09,104.66,96.8,109.23,118.22,69.48,,,2.66,6.61,2.45,2.01,1.79,85.75,93.39,86.91,79.9,91.96,11.59,0.0,10.64,18.09,6.25,4.19,0.0,5.24,5.03,0.0,Enfermedad
2018,41807,Timaná,41,Huila,3790,Huila (ETC),4817,86.01,86.4,65.63,83.87,75.78,46.04,100.6,87.86,96.36,111.28,95.62,,,3.57,3.46,1.98,6.18,1.96,86.01,96.54,89.91,78.07,87.36,10.42,0.0,8.1,15.74,10.68,2.29,0.0,1.93,3.59,1.31,Enfermedad
2018,41801,Teruel,41,Huila,3790,Huila (ETC),1778,73.4,84.42,66.67,84.7,71.23,35.21,93.76,84.91,105.54,96.53,61.62,,,5.16,5.93,3.24,8.06,4.96,84.4,94.07,86.01,77.89,88.65,10.44,0.0,10.75,14.05,6.38,6.46,1.48,8.94,5.37,1.42,Enfermedad
2018,41799,Tello,41,Huila,3790,Huila (ETC),2713,62.38,85.88,66.67,85.3,73.17,41.2,102.76,99.55,122.59,96.17,67.93,,,3.67,3.17,1.77,6.41,3.7,88.33,96.83,93.73,76.78,94.07,8.0,0.0,4.51,16.81,2.22,2.65,0.0,3.18,3.51,0.0,Enfermedad
2018,41797,Tesalia,41,Huila,3790,Huila (ETC),2379,96.0,85.71,65.02,79.86,77.59,52.58,94.2,99.01,93.99,97.97,84.54,,,2.54,1.05,1.61,4.45,1.51,86.35,98.95,89.34,80.43,83.4,11.11,0.0,9.04,15.11,15.09,3.58,0.0,3.98,4.99,0.75,Enfermedad
2018,41791,Tarqui,41,Huila,3790,Huila (ETC),4258,83.01,90.16,75.22,83.4,84.54,49.93,100.49,98.23,100.29,110.7,81.45,,,2.75,1.25,1.43,4.49,3.19,88.35,98.75,92.37,81.35,88.25,8.89,0.0,6.2,14.17,8.57,2.17,0.0,1.91,3.16,1.59,Enfermedad
2018,52540,Policarpa,52,Nariño,3798,Nariño (ETC),1948,57.33,112.22,74.62,121.64,83.17,28.68,123.92,116.92,166.58,116.98,58.4,,,0.3,0.0,0.41,0.13,0.48,99.66,100.0,99.59,99.75,99.52,0.04,0.0,0.0,0.13,0.0,2.2,1.97,2.38,2.41,0.48,Enfermedad
2018,41770,Suaza,41,Huila,3790,Huila (ETC),5207,93.14,91.49,71.0,86.6,79.14,37.7,101.5,97.44,105.67,108.56,77.85,,,2.53,2.55,2.18,3.04,2.58,92.71,97.45,93.72,89.02,95.88,4.76,0.0,4.1,7.94,1.55,1.79,0.46,2.75,1.12,0.26,Enfermedad
2018,41676,Santa María,41,Huila,3790,Huila (ETC),2444,76.96,88.18,46.88,86.89,79.46,50.27,97.38,81.7,100.66,105.1,81.38,,,3.24,5.46,1.03,5.41,4.66,89.35,94.54,95.22,79.7,88.98,7.42,0.0,3.75,14.88,6.36,1.84,0.0,2.53,1.89,0.0,Enfermedad
2018,41668,San Agustín,41,Huila,3790,Huila (ETC),6971,82.96,88.29,68.0,90.02,75.76,44.4,100.42,95.17,109.67,101.09,78.28,,,2.35,2.16,1.11,4.06,2.95,92.59,97.48,95.47,86.67,93.06,5.06,0.36,3.42,9.27,3.99,1.06,0.0,0.97,1.67,0.59,Enfermedad
2018,41660,Saladoblanco,41,Huila,3790,Huila (ETC),2714,80.71,91.75,81.59,98.89,69.98,36.17,99.34,106.69,116.72,92.78,60.99,,,5.23,2.75,2.5,11.62,3.54,84.16,97.25,87.58,70.27,94.25,10.61,0.0,9.92,18.11,2.21,0.0,0.0,0.0,0.0,0.0,Enfermedad
2018,41615,Rivera,41,Huila,3790,Huila (ETC),4802,115.21,97.79,70.89,94.86,88.33,49.51,110.54,105.32,120.05,114.5,82.19,,,3.17,3.9,2.0,4.22,3.62,85.3,96.1,90.69,77.89,82.35,11.53,0.0,7.31,17.9,14.03,2.05,0.0,2.34,2.72,0.0,Enfermedad
2018,41551,Pitalito,41,Huila,4436,Pitalito,28071,93.44,103.14,77.3,101.99,86.9,44.66,117.03,111.02,121.59,124.91,93.24,,,5.01,3.84,3.47,7.52,4.52,82.59,96.11,88.58,71.69,81.25,12.4,0.05,7.95,20.79,14.23,6.01,0.28,4.76,9.71,3.69,Enfermedad
2018,41548,Pital,41,Huila,3790,Huila (ETC),3423,99.71,90.71,64.33,86.9,82.18,48.18,98.92,89.17,102.08,108.0,76.58,,,2.7,1.55,1.69,4.79,1.61,90.92,98.45,95.71,81.46,93.25,6.38,0.0,2.6,13.76,5.14,0.47,0.0,0.49,0.7,0.0,Enfermedad
2018,41530,Palestina,41,Huila,3790,Huila (ETC),2574,87.32,97.36,81.78,95.14,87.89,48.63,106.18,102.97,109.36,111.86,87.53,,,4.7,4.94,2.88,6.29,7.5,91.95,95.06,94.4,89.74,85.36,3.35,0.0,2.72,3.96,7.14,0.92,0.0,1.4,0.81,0.0,Enfermedad
2018,41524,Palermo,41,Huila,3790,Huila (ETC),5501,77.31,106.53,84.07,101.9,98.51,52.06,116.12,116.35,117.39,128.61,87.65,,,4.52,3.49,3.28,6.7,3.3,81.11,96.51,88.12,69.25,79.22,14.37,0.0,8.6,24.05,17.48,4.29,0.0,4.44,6.06,1.17,Enfermedad
2018,41518,Paicol,41,Huila,3790,Huila (ETC),1549,86.88,76.11,68.0,72.66,66.41,39.23,87.41,96.0,84.38,98.47,68.46,,,4.3,3.33,2.41,6.54,5.93,88.33,96.67,94.07,81.84,77.78,7.37,0.0,3.52,11.62,16.3,5.63,0.0,3.33,7.99,12.59,Enfermedad
2018,41503,Oporapa,41,Huila,3790,Huila (ETC),3119,63.15,83.62,66.55,88.79,68.93,49.9,89.71,97.12,101.42,82.64,68.1,,,1.85,0.37,1.03,4.23,0.66,94.13,99.63,95.87,87.95,97.36,4.02,0.0,3.1,7.82,1.98,1.4,0.0,1.69,1.79,0.33,Enfermedad
2018,41483,Nátaga,41,Huila,3790,Huila (ETC),1623,95.56,92.85,65.1,83.59,85.22,48.37,105.48,106.04,109.05,109.79,85.77,,,2.34,6.33,1.8,2.27,1.16,87.92,93.67,92.51,79.2,92.44,9.74,0.0,5.69,18.53,6.4,0.43,0.0,0.42,0.7,0.0,Enfermedad
2018,41396,La Plata,41,Huila,3790,Huila (ETC),14995,82.54,90.68,61.61,89.73,79.05,43.63,101.81,89.79,111.06,106.6,73.83,,,3.2,3.34,1.79,5.16,3.43,88.4,96.3,91.5,81.49,89.72,8.4,0.36,6.71,13.35,6.86,1.58,0.09,1.7,2.07,0.6,Enfermedad
2018,41378,La Argentina,41,Huila,3790,Huila (ETC),3175,79.51,92.28,62.17,92.43,75.52,33.4,102.96,92.13,111.16,112.48,67.77,,,5.28,5.42,2.76,8.86,6.39,80.54,94.58,86.25,67.87,82.65,14.17,0.0,10.98,23.27,10.96,0.93,0.0,1.21,0.93,0.0,Enfermedad
2018,41359,Isnos,41,Huila,3790,Huila (ETC),5615,81.78,94.84,69.37,95.55,84.44,45.28,104.79,98.47,108.77,112.28,83.33,,,3.85,1.83,1.3,7.85,3.9,87.79,98.17,93.12,76.56,92.2,8.35,0.0,5.59,15.59,3.9,0.87,0.0,0.28,1.73,1.42,Enfermedad
2018,41357,Iquira,41,Huila,3790,Huila (ETC),2231,78.03,99.82,70.2,102.1,85.97,38.59,108.83,99.49,122.19,115.82,63.94,,,4.7,3.55,3.1,7.68,3.92,84.34,96.45,87.61,74.44,90.69,10.96,0.0,9.29,17.88,5.39,4.36,0.0,4.82,5.56,1.47,Enfermedad
2018,41349,Hobo,41,Huila,3790,Huila (ETC),1693,90.5,85.53,65.75,78.61,72.48,29.15,97.52,112.33,102.92,104.86,60.15,,,11.0,6.71,9.58,14.98,9.38,83.37,93.29,86.37,74.29,88.28,5.63,0.0,4.05,10.73,2.34,3.08,0.0,2.16,5.87,1.56,Enfermedad
2018,41319,Guadalupe,41,Huila,3790,Huila (ETC),4304,70.24,92.22,52.09,88.75,86.91,45.88,99.47,68.52,103.93,115.39,71.31,,,3.15,0.85,2.53,3.34,7.04,88.19,99.15,92.42,82.28,83.66,8.67,0.0,5.05,14.38,9.3,1.13,0.0,1.7,0.75,0.56,Enfermedad
2018,41306,Gigante,41,Huila,3790,Huila (ETC),5486,66.45,101.28,70.73,91.72,96.87,53.66,113.23,104.92,110.12,128.91,93.11,,,4.89,4.91,2.75,7.54,3.87,87.33,95.09,94.28,79.84,82.67,7.78,0.0,2.97,12.61,13.47,2.0,0.0,1.82,3.15,0.4,Enfermedad
2018,41298,Garzón,41,Huila,3790,Huila (ETC),16590,67.22,94.12,73.78,89.61,83.69,46.25,106.74,99.13,110.18,116.07,83.27,,,4.56,3.66,3.17,7.06,2.7,87.2,96.17,91.48,78.51,91.65,8.24,0.17,5.36,14.43,5.65,2.28,0.0,1.98,3.6,0.88,Enfermedad
2018,41206,Colombia,41,Huila,3790,Huila (ETC),1605,46.31,82.49,69.93,91.85,62.6,27.09,91.78,97.2,104.95,90.08,56.18,,,3.85,6.47,2.08,6.2,3.88,89.63,93.53,90.01,86.56,93.2,6.52,0.0,7.91,7.24,2.91,2.52,0.0,1.8,5.43,0.0,Enfermedad
2018,41132,Campoalegre,41,Huila,3790,Huila (ETC),6598,78.36,89.77,65.15,85.6,78.21,34.82,102.21,97.08,106.23,112.96,73.18,,,4.04,5.87,2.41,5.88,2.65,86.44,94.13,91.91,77.84,89.16,9.52,0.0,5.68,16.28,8.19,1.27,0.23,0.5,2.62,0.22,Enfermedad
2018,41078,Baraya,41,Huila,3790,Huila (ETC),1823,58.4,69.61,69.42,72.84,54.14,27.57,80.03,93.39,97.41,76.54,46.63,,,4.78,2.65,1.82,9.23,4.51,78.28,97.35,88.76,59.66,79.7,16.93,0.0,9.42,31.12,15.79,2.66,0.0,2.98,3.65,0.0,Enfermedad
2018,41026,Altamira,41,Huila,3790,Huila (ETC),865,60.56,77.92,56.25,78.57,70.2,26.85,82.54,73.44,95.14,86.75,48.32,,,3.64,0.0,2.1,6.11,4.17,87.68,100.0,89.49,81.3,94.44,8.68,0.0,8.41,12.6,1.39,2.38,2.13,4.2,0.76,0.0,Enfermedad
2018,41020,Algeciras,41,Huila,3790,Huila (ETC),5374,84.86,89.34,66.75,95.72,72.39,35.69,97.19,90.46,115.59,96.39,58.84,,,6.66,4.08,4.8,10.33,5.04,81.7,95.92,87.63,70.82,79.84,11.64,0.0,7.56,18.84,15.12,3.87,0.0,3.91,5.05,2.42,Enfermedad
2018,41016,Aipe,41,Huila,3790,Huila (ETC),3731,46.68,86.87,57.94,79.29,78.29,49.92,100.7,95.02,97.02,108.54,97.34,,,3.57,2.62,2.53,4.77,4.56,88.1,97.38,91.15,82.69,85.85,8.33,0.0,6.32,12.54,9.59,0.26,0.0,0.33,0.33,0.0,Enfermedad
2018,41013,Agrado,41,Huila,3790,Huila (ETC),2097,80.7,88.94,58.29,84.65,77.03,45.69,99.95,90.86,105.61,104.99,80.17,,,1.08,1.89,0.22,2.18,0.84,96.08,98.11,97.32,93.16,97.91,2.84,0.0,2.46,4.67,1.26,0.36,0.0,0.45,0.47,0.0,Enfermedad
2018,41006,Acevedo,41,Huila,3790,Huila (ETC),6497,80.02,114.31,91.22,119.12,98.71,44.61,126.07,123.22,139.4,131.09,82.46,,,2.77,1.48,1.84,4.51,3.14,89.92,98.52,89.77,87.36,91.62,7.31,0.0,8.39,8.12,5.24,1.04,0.0,0.42,2.3,1.05,Enfermedad
2018,41001,Neiva,41,Huila,3791,Neiva,71841,102.91,94.78,73.54,92.62,79.24,46.43,108.2,100.34,112.23,113.97,90.63,,,4.81,3.44,3.45,7.2,3.89,84.11,95.61,87.8,76.03,86.24,11.08,0.95,8.76,16.77,9.87,2.52,0.85,2.67,3.16,1.16,Enfermedad
2018,27810,Unión Panamericana,27,Chocó,3789,Chocó (ETC),1600,48.37,89.81,58.33,95.25,57.81,26.46,123.56,114.39,132.1,114.5,124.9,,,6.38,7.95,5.32,7.61,7.24,85.2,92.05,83.58,85.23,87.5,8.42,0.0,11.1,7.16,5.26,0.19,0.66,0.23,0.0,0.0,Enfermedad
2018,27800,Unguía,27,Chocó,3789,Chocó (ETC),3575,80.22,91.22,65.87,90.78,65.1,22.26,120.73,106.48,127.14,129.28,92.76,,,4.31,3.21,3.4,5.93,5.41,83.52,96.79,82.24,81.57,85.14,12.18,0.0,14.36,12.5,9.46,0.23,0.0,0.38,0.09,0.0,Enfermedad
2018,27787,Tadó,27,Chocó,3789,Chocó (ETC),4717,90.46,107.53,60.0,100.54,75.66,41.1,131.78,104.2,146.2,123.45,124.83,,,2.78,2.37,1.62,4.72,3.07,88.93,97.63,86.85,89.21,91.99,8.29,0.0,11.53,6.07,4.94,0.25,0.0,0.28,0.35,0.0,Enfermedad
2018,27745,Sipí,27,Chocó,3789,Chocó (ETC),948,61.03,78.8,48.72,90.15,31.27,8.61,99.68,110.26,138.38,74.92,45.7,,,3.34,8.14,2.24,4.47,2.63,85.8,91.86,86.92,78.77,89.47,10.86,0.0,10.84,16.76,7.89,2.03,0.0,2.62,1.68,0.0,Enfermedad
2018,27660,San José del Palmar,27,Chocó,3789,Chocó (ETC),1329,68.59,72.31,44.64,73.94,55.16,18.36,88.71,92.86,94.33,89.01,70.53,,,9.58,23.08,8.76,7.53,5.56,86.25,76.92,85.71,88.25,94.44,4.16,0.0,5.52,4.22,0.0,2.61,0.0,2.1,4.22,2.78,Enfermedad
2018,27615,Riosucio,27,Chocó,3789,Chocó (ETC),12701,102.4,70.31,55.8,76.48,40.5,13.71,84.73,99.28,111.5,71.2,42.9,,,5.46,3.34,4.68,8.36,4.29,86.15,96.66,86.56,80.02,91.02,8.39,0.0,8.76,11.61,4.69,2.58,0.0,3.93,0.87,0.41,Enfermedad
2018,27600,Río Quito,27,Chocó,3789,Chocó (ETC),2176,79.73,93.84,67.72,97.55,53.62,23.87,127.53,114.29,152.35,107.24,108.76,,,2.71,11.57,1.93,2.11,0.4,90.8,88.43,90.12,90.6,96.76,6.49,0.0,7.95,7.29,2.83,0.0,0.0,0.0,0.0,0.0,Enfermedad
2018,27580,Río Iro,27,Chocó,3789,Chocó (ETC),1552,47.61,90.59,34.59,92.85,53.86,19.57,112.56,104.51,143.07,93.82,70.43,,,2.61,0.72,2.37,4.23,0.85,87.83,99.28,87.82,81.69,96.61,9.56,0.0,9.81,14.08,2.54,0.68,0.0,1.08,0.23,0.0,Enfermedad
2018,27495,Nuquí,27,Chocó,3789,Chocó (ETC),4843,76.46,41.38,20.65,41.76,21.12,7.61,49.74,41.53,63.83,42.55,29.18,,,1.73,2.23,1.86,1.55,0.71,87.64,97.77,87.45,83.51,93.62,10.63,0.0,10.69,14.95,5.67,3.73,0.0,4.83,3.26,0.0,Enfermedad
